id,EAP,HPL,MWS
id25363,0.6285684366622132,1.075855417655875e-14,0.3714315633378019
id10061,0.8827499303395547,0.00025570971106104236,0.11699435994939016
id17673,0.30088778738004673,0.6912326408561015,0.007879571763849624
id13249,0.2040002277627583,0.02825489237331604,0.7677448798639253
id10107,1.7840800583956586e-05,5.228476596369035e-08,0.9999821069146556
id04403,0.999994983220596,2.410229460381649e-09,5.0143691598254635e-06
id25728,0.9582267767772946,0.006267499548130336,0.03550572367456809
id16184,0.1822841630806317,0.05183802353515571,0.7658778133842097
id03438,0.00012089904249018773,7.931857960162635e-09,0.9998790930256416
id22923,0.010677348535946004,0.9892955595982192,2.7091865833471084e-05
id08610,0.9999917041855244,4.2997397640597044e-08,8.252817081575302e-06
id25355,0.0018381689720528413,0.0003044075202363613,0.9978574235077196
id16916,0.6690856692365913,0.3191874004347316,0.011726930328679223
id12793,0.0029798699023713083,0.9970144144963335,5.715601274688603e-06
id11859,0.7981754452526982,0.007499805611686658,0.19432474913562192
id02434,0.9999999999993179,4.946988884654891e-13,1.6069159970711363e-13
id27703,2.856869166836456e-05,5.578809548784334e-08,0.99997137552025
id25212,0.001122855197747474,0.9987983181568174,7.882664541212772e-05
id11308,0.05676932592459098,0.030691558556674783,0.9125391155187333
id26094,0.9987763756544208,0.0011569030594759972,6.672128611581377e-05
id22080,0.9240872002794388,0.07494900259169034,0.0009637971288721439
id03545,0.9989666047122997,0.0010309310135540202,2.464274137941248e-06
id23725,1.1495563063177226e-05,0.00011495255231820503,0.9998735518846158
id12009,0.9004595097131121,0.05311583026320136,0.04642466002368663
id24241,0.38032802508052843,0.20584239428947707,0.41382958062999586
id03596,0.00011162604816778079,0.9998856204518493,2.7534999878981823e-06
id10749,0.1745135013595622,0.8138279933258936,0.011658505314539436
id22794,4.4998474188582035e-08,2.1841576087104704e-07,0.9999997365857558
id15482,0.7820912979466864,0.055127611986029945,0.16278109006728458
id04833,0.9724641421448458,0.02710357289657317,0.0004322849585741763
id00397,1.550673953977058e-05,9.404288330600131e-15,0.9999844932604629
id14691,9.05919006590147e-06,7.941427101910141e-07,0.9999901466672442
id05193,0.018781065980794674,3.0037680388332853e-05,0.9811888963388189
id19541,0.9945235317763156,0.0003653384757514136,0.0051111297479466454
id22166,1.3480420606428088e-09,1.9981460853819714e-12,0.9999999986499688
id20744,5.172253760102958e-06,6.424011925537177e-09,0.999994821322241
id10392,8.108680041833574e-13,3.5449568804160116e-14,0.9999999999992042
id00770,0.9987566837058675,0.0008826106890940341,0.0003607056050386681
id06018,0.6130062166660597,0.3840179675999518,0.002975815733993506
id15678,0.006058952629533941,2.813201861274206e-06,0.9939382341686166
id08305,0.41716450153140944,0.5667859400288774,0.016049558439716602
id08903,0.04058665306082796,0.0022289926605771177,0.957184354278593
id14752,0.3624424671065384,0.6371460111331347,0.00041152176033398217
id12468,0.00035286317250530315,0.999646358629396,7.781981103662276e-07
id05085,0.6408347682484999,0.3560436229385508,0.00312160881295785
id21993,0.06295951693132697,7.363903234938544e-05,0.9369668440363169
id15503,0.9468228471971692,0.025345193495927724,0.027831959306899332
id03021,7.891274820684315e-13,0.9999999999992042,4.5808914306355164e-14
id16123,0.9999999999972147,2.771952983600479e-12,5.7136830487004144e-15
id19383,0.9999997236142333,2.287710222358126e-07,4.761475580572554e-08
id04186,0.9999983134669617,2.6896018883939133e-08,1.6596370110737671e-06
id17954,3.200304129564586e-08,7.7750547300553e-14,0.9999999679968715
id12030,0.1435832394057761,0.0003585655859934253,0.8560581950082277
id13020,0.8140321618792148,0.18583502573609897,0.00013281238469239228
id25327,1.8901895812916886e-06,0.2554039121039006,0.7445941977065313
id16344,0.15499167424056826,0.11607681800668623,0.7289315077527441
id12303,0.36610292224312707,0.619710708330309,0.01418636942656244
id15017,0.9999995805521591,4.1943486136851523e-07,1.3027970580726649e-11
id22308,0.35189620531546084,0.021797802803906585,0.6263059918806456
id06536,1.9366551332615953e-06,0.00024620854954674886,0.9997518547953187
id19797,0.011508741221881722,0.9681081660456564,0.020383092732462575
id06332,0.44034168645004457,0.5143306017639094,0.04532771178603574
id22941,0.05551568815734241,0.026651251856721445,0.9178330599859224
id13547,0.0001867402072801928,0.00039930271197798393,0.999413957080744
id06928,0.00010914772493214639,1.4823612849569103e-07,0.9998907040389371
id12521,0.6668296386994877,0.3325086030726498,0.0006617582278595099
id25716,0.6398793837640468,0.012187418898781983,0.3479331973371743
id27116,1.8724251656591674e-08,1.4889204385375442e-13,0.9999999812756075
id19941,0.00017873254991080336,0.9996226788847841,0.00019858856530240501
id05711,4.3751150383886586e-07,4.987394301682806e-09,0.9999995575011111
id02097,1.47578841571422e-07,0.0001614495898583791,0.9998384028312898
id03563,0.00019750317171424384,0.9998023951057408,1.0172253859235136e-07
id02295,0.029361474946911357,0.952215419524312,0.01842310552877458
id08179,1.0,2.452296290854903e-18,6.920385414063681e-18
id05332,0.00429273494367611,0.9852820846003701,0.010425180455958845
id15697,0.8635199215377958,0.00019868814848951355,0.13628139031369835
id17026,0.013150225502345105,0.0005875330729822639,0.9862622414246773
id04243,0.9989592533261669,0.00099140065192598,4.934602190425923e-05
id13175,1.0,4.4983583899411396e-21,3.050587222839221e-20
id05387,0.9997090655471579,4.617378216410214e-06,0.00028631707462219787
id19989,0.9668289221329837,0.01424183569171854,0.018929242175291794
id25173,0.018961841859911576,5.998619610122216e-05,0.9809781719439855
id08925,0.0025671241107847764,0.9973928852250362,3.999066417468415e-05
id03034,0.0012219858155755848,0.9901331669478262,0.008644847236595338
id13272,4.1340259882243335e-07,0.9999983046727312,1.2819246660008797e-06
id07956,0.8629342766451812,7.842090449621119e-05,0.13698730245030893
id02648,0.0006978249174201036,0.0004187842708905996,0.998883390811687
id01778,0.003948791365543689,1.6910829739510592e-05,0.9960342978047195
id12846,4.135950240015637e-07,9.946021141686222e-12,0.9999995863950348
id19001,0.111849065343176,0.00032028144870910276,0.8878306532081207
id05763,0.890829729754018,0.016337021822075627,0.09283324842390347
id15590,6.852635989206629e-07,1.791761645959672e-08,0.9999992968187911
id04912,0.9316307036799255,0.013420647819877571,0.054948648500205616
id21201,0.9945034272086022,0.005320125313813519,0.0001764474775736456
id13215,0.9994233844835039,2.6446185609417656e-06,0.0005739708979410871
id15612,0.05958344255358444,0.9378154124332087,0.0026011450132003545
id18501,0.07387549435939017,0.006688907761796266,0.9194355978788012
id07223,0.4018940169614792,0.4262957234975949,0.1718102595409245
id06707,0.24550505791586869,0.4727072547348832,0.2817876873492517
id05238,2.3912947032415097e-09,0.999999997573525,3.520339244859191e-11
id00935,0.00012754334298428107,0.0017696159591330505,0.998102840697871
id00110,0.023627436797540827,1.0335226352620167e-08,0.9763725528672433
id17476,0.9978998856980019,0.0007025713777715606,0.0013975429242362384
id15170,0.9999975217566557,2.46258964700951e-06,1.5653707018447132e-08
id13397,0.1476029832222832,0.004750397489012135,0.8476466192887034
id24283,0.4097923975476367,0.4080271217967962,0.18218048065555503
id15234,0.9926683500343991,0.007211970522194828,0.00011967944340913668
id16884,0.8827118515338206,0.09908148133450309,0.018206667131689554
id07831,0.46271223506719633,0.22051075472465845,0.31677701020814447
id16038,0.9246581922368111,0.06976462505228283,0.0055771827109053285
id03629,0.9580185979097062,0.029036403646153126,0.012944998444142068
id21019,0.8471810538397783,0.09650419223506224,0.056314753925161005
id21835,0.2503829080379118,0.20349539318797405,0.5461216987741101
id04480,0.00016997821097617286,0.9998298116679819,2.1012103189209644e-07
id20838,0.9182261957218599,0.07063932385559638,0.0111344804225416
id24195,0.5320761827688539,0.19060798632137674,0.27731583090977124
id05448,0.9638586349410734,0.03574467191350797,0.00039669314540673504
id15957,0.013361362038922547,0.9855486461535158,0.001089991807562026
id19956,2.6740364616060345e-05,7.946193650047793e-10,0.99997325884076
id15104,2.146801324154524e-05,0.00022429165501373569,0.9997542403317455
id17559,0.6970187926379944,0.26050952866225713,0.04247167869975383
id16839,0.05376545899976314,0.02044058355226373,0.9257939574479667
id14493,0.3301641918890755,0.0018464525287477166,0.6679893555821836
id08833,0.8845341018020455,0.00013425114647041362,0.11533164705147178
id15723,0.014846048549931833,0.0004672158924702076,0.9846867355575988
id02716,0.999996984391259,3.192329795391368e-10,3.015289513580523e-06
id06689,0.0003333545281482672,0.9995499197780645,0.00011672569379004171
id18837,0.04912063436927592,0.0005637451916627517,0.9503156204390528
id04466,0.9999230378320746,6.800813231517426e-05,8.954035596042328e-06
id00686,0.9999897919525208,5.241261064717113e-07,9.683921397079902e-06
id09010,0.018209483345681194,0.9816521601735124,0.0001383564807941571
id23353,0.995451463215951,0.00034448976400087007,0.0042040470200479145
id00066,0.8865321134066294,0.07626990855664359,0.03719797803672719
id15724,0.02409521625800786,0.9640412712474962,0.011863512494497108
id23486,0.03836183298560037,0.00128499771142123,0.960353169302982
id22258,0.00042363305217517334,9.116552898429655e-05,0.9994852014188282
id02292,0.8001851613459726,0.08699271545124655,0.11282212320278116
id16356,0.07736589785460259,8.605163691327237e-05,0.9225480505084578
id00235,0.9991018689322866,2.814961450721037e-06,0.000895316106262328
id25522,0.001894219033714599,2.02052950465049e-06,0.9981037604367898
id04204,0.020648428125993608,0.9767628813057015,0.00258869056830654
id22016,0.6880610934495734,0.06333466613560743,0.24860424041481585
id06480,8.130382934866887e-05,0.9999030047841658,1.569138647959678e-05
id08718,0.0058887780573594695,5.243199492611681e-06,0.9941059787431463
id05251,2.242736319600188e-06,0.9999977219291138,3.533456249347587e-08
id03359,0.9892446358454483,0.00793650843365627,0.0028188557208969063
id16117,6.392731025154826e-05,3.912731869602006e-08,0.9999360335624234
id17000,4.0975938299465424e-07,0.9999994913647626,9.887584544055113e-08
id01730,0.00032019365165603185,0.999667653587732,1.2152760626386852e-05
id00630,0.9009516172931727,0.0973687839265706,0.0016795987802644987
id18175,0.004007200936787188,2.347099835356776e-05,0.9959693280648623
id00907,0.9880522835489958,0.0034055909813408935,0.008542125469668219
id18251,8.655394522526924e-06,0.9999913391463794,5.459087749406527e-09
id25861,0.4293780022589463,0.48681318374056787,0.08380881400048866
id00398,0.7389082271442943,0.1610041097775916,0.10008766307812088
id27573,0.9999806631082059,8.607780014954459e-09,1.9328284025359874e-05
id10022,1.5104479398493338e-05,0.9481333755475115,0.05185151997306343
id15901,4.45783655106777e-05,1.1034067454825353e-11,0.9999554216234625
id00451,0.003154846411192796,0.0005417041338921524,0.9963034494549188
id23129,0.016999983663466223,0.9822801439541746,0.000719872382357389
id26498,0.1212903294812603,0.8579120408905679,0.020797629628180037
id14741,0.001528381871348456,0.9977802109023173,0.000691407226347163
id18453,0.005370783940086684,3.61840583138746e-05,0.9945930320015912
id08309,0.9774590940990564,0.00776476451822174,0.014776141382714741
id00320,0.9999999993476081,7.107407164124314e-11,5.812912110988787e-10
id07688,0.039846818844966166,0.002193890365877858,0.9579592907891546
id01556,9.477429967548538e-05,1.0327402370519543e-06,0.999904192960082
id00178,0.5230530110640456,4.282617548798964e-05,0.47690416276044845
id18902,0.0021185067382846054,0.010739178270204923,0.9871423149915047
id27002,0.478209040151167,0.486539972353532,0.035250987495299965
id21418,0.9999999982511554,1.7450455142041533e-09,3.805657136381286e-12
id23018,0.3350245310195701,0.12156740725435737,0.5434080617260788
id07032,0.055829813625981446,0.0027682911777473338,0.9414018951962625
id16195,0.6754654301801902,0.0012860998547075566,0.32324846996510265
id11202,0.012280338765852326,0.9856889026433319,0.0020307585908151656
id09578,0.7922890017592114,0.037215740985591085,0.17049525725519876
id26984,0.6990467657872594,0.0016362952520210096,0.299316938960722
id19856,0.0004729347319448794,0.9994964926364607,3.057263160720226e-05
id12086,0.46378388958357647,0.020930715503396504,0.5152853949130259
id12052,0.00637062938343782,0.003307665239386921,0.9903217053771698
id17728,9.317855543404106e-08,6.299108406367641e-09,0.9999999005223167
id24608,0.7506635362282812,0.017563208393109986,0.2317732553786108
id21097,0.0015453897261466256,3.454284247850269e-05,0.99842006743137
id20179,1.0293071967564403e-09,4.734578560270299e-12,0.9999999989659614
id15144,0.7586550317710382,0.07590337349295262,0.1654415947360106
id00206,0.9981876822729259,0.00022309652977159868,0.0015892211973031316
id22285,0.002715786845066295,0.0003109129390948659,0.9969733002158405
id06417,0.09369817248738603,0.1967176895846592,0.7095841379279656
id00215,0.0015996410199307883,0.9983980722999702,2.2866800918567903e-06
id04201,0.13976919387244752,0.002502424682621794,0.8577283814449231
id21771,0.9895797551848033,0.007916242982050967,0.0025040018331486504
id12451,0.0004311579812230134,0.5889812571919373,0.4105875848268275
id14250,0.021276027504573945,0.7660114497916218,0.21271252270381644
id03433,0.10970821754714341,0.8615507563883138,0.028741026064550295
id03303,0.0076186701362194135,3.611533725390644e-05,0.9923452145265299
id25901,0.18613656856064845,0.34525650989305495,0.46860692154629296
id06945,0.9918921514107346,0.0008405494524845733,0.007267299136771514
id05664,0.5676881809560274,0.028761510931096645,0.4035503081128757
id05741,0.9999999991102868,9.029086171995628e-14,8.896184392951438e-10
id10652,0.8286966533403162,0.08839621856190298,0.08290712809778353
id16300,0.9999785358490103,2.0521701178055626e-06,1.9411980862198637e-05
id12319,0.4383270763700318,0.08043792566909379,0.4812349979608761
id07500,1.2708271839535805e-05,0.999987291603282,1.248995241010974e-10
id12478,0.18336110685781518,0.12096987127703569,0.6956690218651524
id03076,0.00032374024269033456,1.0855065665898252e-09,0.9996762586717907
id00969,0.26830003056739127,0.7100902374957266,0.021609731936878807
id23636,0.004142004622324534,0.9907529816110442,0.005105013766632608
id09791,0.020952188003010824,0.020747494426879093,0.958300317570114
id05680,0.00296672819022237,0.7566062506281273,0.24042702118165407
id03672,0.00017998860347317647,0.9308469952891553,0.06897301610739032
id04286,3.741936625542445e-05,0.9965987917233816,0.0033637889103629386
id23883,1.3024992425381208e-05,0.8450906473897798,0.15489632761779445
id11914,0.5282663037324815,0.00040664045032396404,0.4713270558172009
id20974,0.0024609470531329627,0.9975176639269131,2.1389019955039016e-05
id26125,0.0017057214546465777,2.867499358357945e-06,0.9982914110459937
id15543,0.051046995246150376,1.4609285955992475e-05,0.9489383954678898
id19471,0.9999979492409632,4.719673479984709e-07,1.5787916894547132e-06
id11503,0.9387598843941112,0.05296596154080163,0.008274154065091235
id09321,0.003632636521340317,0.9653969029027138,0.030970460575940346
id25560,1.0100113210486648e-10,4.4714125025064467e-10,0.9999999994518589
id06726,0.12002499495275021,0.14066387913346004,0.7393111259137897
id05709,0.9996803338544039,5.448242468421131e-08,0.00031961166316299736
id09788,0.011171278002580814,0.7346451825391759,0.2541835394582488
id05289,0.9999999999658371,3.412547861160354e-11,6.4389518036492e-14
id11815,0.0005842134830665823,0.9993937417178896,2.2044799038579335e-05
id22422,0.5726037173795574,0.03195495776627854,0.39544132485416134
id25954,0.9796767891192433,0.001622930204490233,0.018700280676274817
id13601,0.44878623063430767,0.1669613949959486,0.38425237436974075
id05677,0.7806177910426962,0.0006086590636038395,0.2187735498937019
id10498,0.0007037661395749418,0.999295766992126,4.668683082409825e-07
id02665,0.29312574472763486,0.6971129630399813,0.00976129223237973
id10114,0.0010803216618145435,0.8606100269808981,0.13830965135730436
id26314,0.9848003544571783,0.011843068122450671,0.003356577420372621
id21240,0.043807856950549146,0.2770703232560816,0.6791218197933646
id15569,0.9999877590076399,1.2066383753160411e-05,1.7460860869101692e-07
id25928,0.1369076820565659,0.008257475943130317,0.8548348420003079
id22706,0.001292443814875829,0.9987063718061103,1.1843790251256725e-06
id20877,5.733383035118651e-10,0.9999975849753641,2.414451281151984e-06
id04318,0.7805420963431767,0.023750607640096486,0.19570729601672868
id18299,0.28505462918085206,0.5346397113925375,0.18030565942661003
id08126,1.48103069374878e-06,2.859937153799401e-12,0.9999985189664524
id14293,0.8656864829032053,8.150580845477153e-06,0.13430536651594896
id12759,0.9998873407686119,6.263466213257148e-08,0.00011259659671497109
id11983,0.9450389767382384,0.020013078901426447,0.034947944360326916
id05580,0.1209296871958151,0.8172436268985283,0.06182668590566129
id25846,0.2004408317711355,0.5697006374138089,0.22985853081505653
id01939,0.3695707304746376,0.007287363882354169,0.6231419056430033
id26327,0.03965565661011101,0.6604396205057954,0.2999047228840917
id11068,1.0978680164371384e-06,4.147094943089171e-10,0.9999989017172828
id08404,0.9995192571883786,1.176523682558406e-06,0.000479566287933621
id27189,0.9737367197894707,0.025891126928296534,0.00037215328223915854
id15119,0.00021011767045545275,0.9815407146936431,0.01824916763589021
id26525,0.9989606228718745,1.2303057977067556e-05,0.001027074070153365
id03618,0.5162355781355276,0.45012273120343693,0.03364169066103332
id27220,0.9998708961245332,0.00010672309784430968,2.2380777623519406e-05
id18777,0.019291971304616014,0.00020314668172091436,0.9805048820136637
id20213,0.857119019902062,0.06401523563916127,0.07886574445877602
id20403,0.9951724642442236,0.004728145404900494,9.939035087716498e-05
id03777,0.11651647961360719,0.00038681208366537877,0.8830967083027244
id10595,0.012402759333522367,0.9874970376465384,0.00010020301993272323
id13816,0.1559812247908777,0.00036086109027298036,0.8436579141188357
id05667,4.711876409787289e-05,3.641664319306511e-08,0.9999528448192453
id24629,0.4585904883285129,0.036784564309422646,0.5046249473620584
id20398,0.02814708303020649,0.007282850231700555,0.964570066738104
id14108,1.0813991040268408e-06,2.50212383992206e-09,0.9999989160987658
id06196,9.901537112839237e-07,0.9999983648988585,6.449474179969671e-07
id02800,0.666812102528098,0.27920235924073405,0.053985538231179284
id18732,4.645104756151942e-06,0.9999804642348544,1.4890660380474129e-05
id11915,0.00010213254027168063,0.9988037333223827,0.001094134137350041
id09739,0.9857773000319295,0.0017205951702887457,0.01250210479777691
id24672,0.9999962408782778,3.497527331267881e-06,2.615944181890066e-07
id00414,7.775080509893146e-12,1.387875574854544e-11,0.9999999999783427
id16307,0.9986833389592438,0.00040419107770383445,0.0009124699630594131
id14043,0.1054315631769963,0.011834914883553867,0.8827335219394453
id00517,8.793919364079426e-15,2.4282935694395538e-20,1.0
id09744,0.9999384491984175,6.155080159312927e-05,1.1143607479571626e-14
id19257,0.9994977903239726,6.525247196403325e-05,0.00043695720406758957
id15437,0.8797919353745285,0.11779846492522346,0.0024095997002520388
id16352,0.0011790759808767782,0.0007810376546658344,0.998039886364462
id18849,0.6919907989709362,0.05076177928007354,0.2572474217489889
id19434,2.7333879442462006e-11,0.9999999999724878,1.7037804008754377e-13
id17928,0.014335696563018406,0.00013714626564607457,0.985527157171348
id16896,0.012839447138146429,7.947867592527456e-05,0.9870810741859309
id02135,0.02670573150903662,0.43602364778368546,0.5372706207072827
id15075,0.9994818011462956,0.0003211117199675102,0.00019708713374179515
id27486,1.2714968287154823e-06,0.9999987273298101,1.1733550693424414e-09
id19422,0.9964167699148367,0.0034329220188657763,0.000150308066290498
id09603,0.005593239556781719,0.971331246388828,0.023075514054388156
id02133,0.03641197573410947,0.961006765338847,0.002581258927038109
id03441,0.5899754415830964,2.9085132976269827e-06,0.410021649903621
id02398,1.193985317371728e-05,0.999988053406804,6.740012093123662e-09
id05152,0.22076265383567065,0.0006506123926782961,0.7785867337716432
id17838,0.2055547298914953,0.0016691277186033566,0.7927761423899039
id25060,0.9999967271290143,2.922976194533598e-06,3.4989480237647673e-07
id09998,0.017879605636385097,0.0017018224563680334,0.9804185719072434
id01828,0.0003886368140655989,0.9946310422920112,0.00498032089393154
id25377,0.3601544375296953,0.017733071172121598,0.6221124912981799
id22175,0.02385485301939404,0.9758838478263422,0.0002612991542688789
id02974,0.009584880430384139,0.0001277397802076153,0.9902873797893943
id26955,0.9999075599451537,9.03489711381473e-05,2.0910836995549603e-06
id21091,0.992741573402116,3.1570830439626595e-06,0.007255269514844224
id12802,0.9999298268091321,6.73979540966174e-05,2.775236773935554e-06
id07432,1.1850393277751423e-10,0.9999999998519797,2.9526858118503345e-11
id18749,0.00906023547266299,0.7993809931071993,0.19155877142014727
id15030,3.1729647721394384e-07,3.139411792561155e-07,0.999999368762332
id17155,0.0002559930012526559,0.9997420557054959,1.9512932480680793e-06
id08128,1.4700129684106013e-06,0.999414067575384,0.0005844624116407174
id25706,3.763833328034862e-06,0.9979493965976396,0.0020468395690380714
id15645,0.9891002003271866,0.009464357188653148,0.0014354424841562753
id04943,0.9918468529362091,0.0049776621587969165,0.0031754849049821787
id27566,0.0009921976709577395,1.4833908870276697e-05,0.9989929684201656
id11765,0.03074597772830044,0.2710726579120651,0.6981813643596396
id13783,0.20045750083146321,0.37917544960029276,0.4203670495682404
id00492,1.0965070574862861e-05,6.20499201344033e-07,0.9999884144302296
id27636,0.0025043786962393325,3.7227414964357074e-05,0.9974583938888039
id04273,0.9847590303303362,0.013935564074489586,0.0013054055951852485
id02537,0.13389057300040474,0.05769023247069116,0.8084191945289043
id24349,0.9980280780456048,0.001956765651288931,1.5156303106780073e-05
id00023,1.9905344697290493e-07,0.9999818861034072,1.79148431384947e-05
id23025,0.5523121782414229,0.4465487804997731,0.0011390412587957116
id08722,0.9183514289361753,0.0022497065158317195,0.0793988645479887
id02420,0.9999999993685833,6.31169720510354e-10,2.614581854813886e-13
id10811,0.9994069631824803,1.0381225290948375e-05,0.0005826555922417974
id04019,4.90527762535463e-05,6.080159530800707e-06,0.9999448670642405
id18334,0.9995144702619979,0.000459874435880001,2.5655302118470646e-05
id16781,0.41739006138857754,0.5630129925460526,0.01959694606536649
id08773,0.3839532084027588,0.6159889651185376,5.782647870202629e-05
id19214,0.992347318182585,0.0043878837099025295,0.0032647981075218614
id09589,6.353894494099141e-06,0.9988810448383947,0.0011126012671052057
id24246,0.9999335291390231,6.0163798016833e-05,6.30706298713106e-06
id23577,0.9216286820322729,0.07835589247628125,1.542549144583542e-05
id09305,0.8961765368449294,0.006546450079272463,0.09727701307580001
id16460,0.7469380925502079,0.014920179872040229,0.23814172757775312
id21115,0.922091284785985,0.02121381691393627,0.05669489830008318
id25996,0.18955098573991086,0.24977816745957432,0.5606708468005155
id02551,8.972146261286243e-06,9.844814182290856e-05,0.9998925797119073
id19352,9.676199172674947e-06,1.3662898696986243e-09,0.9999903224345307
id03806,0.0004810943349816216,1.92499629984583e-06,0.9995169806687204
id26544,0.8082521182313752,0.0014483840377888084,0.190299497730843
id18761,0.9992816247926584,9.35324393584329e-05,0.0006248427679800438
id24148,0.0005771319201771511,0.9993624976665034,6.0370413292843084e-05
id16095,0.005843215735320432,0.9832711551201312,0.010885629144555504
id18442,0.9895207225141179,0.0019766460304822186,0.008502631455397444
id22596,1.621729935618535e-11,2.2715315575113976e-14,0.9999999999837712
id23002,0.013710213558599563,0.0008161497474351966,0.9854736366939625
id04797,0.9999988310683261,3.807598276930496e-07,7.881718585794843e-07
id06610,0.0023783983159482783,2.7969974452156614e-06,0.9976188046866123
id16173,0.4741212644075787,0.3657614194473207,0.16011731614509767
id18292,0.00015424527662018784,4.2730852393510335e-05,0.9998030238709915
id27328,0.9993770815966551,9.447961064366733e-06,0.000613470442280417
id01695,0.0007791680591286589,0.9991645813258482,5.6250615024880625e-05
id05761,0.735176944658262,7.068438532045434e-05,0.2647523709564129
id16354,0.9901010830879996,6.266626312340913e-05,0.009836250648869954
id12207,0.002259699495589209,0.6050949107546807,0.3926453897497373
id05665,0.0011870833828369505,1.1806872850413711e-06,0.9988117359298561
